34.1 1 1.22107 0.567536
34.15 1 1.19837 0.56345
34.2 1 1.17516 0.560534
34.25 1 1.15152 0.558795
34.3 1 1.12751 0.558238
34.35 1 1.10317 0.558863
34.4 1 1.07858 0.560668
34.45 1 1.05378 0.56365
34.5 1 1.02886 0.567803
34.55 1 1.00386 0.573116
34.6 1 0.978855 0.579578
34.65 1 0.9539 0.587174
34.7 1 0.929061 0.595888
34.75 1 0.904399 0.605702
34.8 1 0.879976 0.616593
34.85 1 0.855853 0.628538
34.9 1 0.832091 0.64151
34.95 1 0.808748 0.655481
35 1 0.785882 0.67042
35.05 1 0.763552 0.686295
35.1 1 0.741813 0.703072
35.15 1 0.72072 0.720714
35.2 1 0.700324 0.739185
35.25 1 0.680678 0.758444
35.3 1 0.661829 0.778452
35.35 1 0.643826 0.799164
35.4 1 0.626712 0.820539
35.45 1 0.610531 0.84253
35.5 1 0.595325 0.865092
35.55 1 0.58113 0.888178
35.6 1 0.567982 0.91174
35.65 1 0.555913 0.935731
35.7 1 0.544955 0.960102
35.75 1 0.535134 0.984803
35.8 1 0.526474 1.00979
35.85 1 0.518998 1.035
35.9 1 0.512723 1.06039
35.95 1 0.507668 1.08591
36 1 0.503843 1.11152
36.05 1 0.501258 1.13715
36.1 1 0.49992 1.16276
36.15 1 0.499832 1.1883
36.2 1 0.500993 1.21373
36.25 1 0.503402 1.23899
36.3 1 0.507051 1.26404
36.35 1 0.511932 1.28883
36.4 1 0.518035 1.31331
36.45 1 0.525342 1.33743
36.5 1 0.533836 1.36117
36.55 1 0.543494 1.38446
36.6 1 0.554294 1.40727
36.65 1 0.566207 1.42955
36.7 1 0.579205 1.45128
36.75 1 0.593254 1.4724
36.8 1 0.608318 1.49289
36.85 1 0.624364 1.51269
36.9 1 0.641348 1.53179
36.95 1 0.659229 1.55015
37 1 0.677962 1.56773
37.05 1 0.697499 1.58451
37.1 1 0.717793 1.60045
37.15 1 0.738791 1.61554
37.2 1 0.760442 1.62974
37.25 1 0.782692 1.64302
37.3 1 0.805486 1.65538
37.35 1 0.828766 1.66678
37.4 1 0.852474 1.67721
37.45 1 0.876551 1.68665
37.5 1 0.900936 1.69508
37.55 1 0.925569 1.7025
37.6 1 0.950388 1.70888
37.65 1 0.97533 1.71422
37.7 1 1.00033 1.71851
37.75 1 1.02534 1.72175
37.8 1 1.05028 1.72392
37.85 1 1.07509 1.72502
37.9 1 1.09972 1.72505
37.95 1 1.1241 1.72402
38 1 1.14817 1.72192
38.05 1 1.17187 1.71875
38.1 1 1.19513 1.71453
38.15 1 1.21791 1.70926
38.2 1 1.24015 1.70295
38.25 1 1.26179 1.6956
38.3 1 1.28277 1.68723
38.35 1 1.30304 1.67785
38.4 1 1.32256 1.66749
38.45 1 1.34127 1.65615
38.5 1 1.35913 1.64385
38.55 1 1.37609 1.63063
38.6 1 1.39211 1.61649
38.65 1 1.40715 1.60146
38.7 1 1.42117 1.58557
38.75 1 1.43414 1.56885
38.8 1 1.44603 1.55132
38.85 1 1.4568 1.53301
38.9 1 1.46642 1.51396
38.95 1 1.47489 1.49419
39 1 1.48216 1.47375
39.05 1 1.48824 1.45267
39.1 1 1.49309 1.43098
39.15 1 1.4967 1.40873
39.2 1 1.49908 1.38595
39.25 1 1.50021 1.36269
39.3 1 1.50009 1.33898
39.35 1 1.49872 1.31488
39.4 1 1.4961 1.29042
39.45 1 1.49224 1.26565
39.5 1 1.48715 1.24062
39.55 1 1.48085 1.21537
39.6 1 1.47334 1.18995
39.65 1 1.46465 1.16441
39.7 1 1.4548 1.1388
39.75 1 1.44381 1.11317
39.8 1 1.43171 1.08756
39.85 1 1.41853 1.06203
39.9 1 1.40431 1.03663
39.95 1 1.38908 1.0114
40 1 1.37287 0.9864
40.05 1 1.35573 0.961678
40.1 1 1.3377 0.937283
40.15 1 1.31883 0.913264
40.2 1 1.29916 0.88967
40.25 1 1.27875 0.86655
40.3 1 1.25763 0.84395
40.35 1 1.23588 0.821919
40.4 1 1.21353 0.800502
40.45 1 1.19065 0.779744
40.5 1 1.16729 0.759689
40.55 1 1.14352 0.740378
40.6 1 1.11939 0.721854
40.65 1 1.09495 0.704155
40.7 1 1.07028 0.687319
40.75 1 1.04544 0.671382
40.8 1 1.02048 0.656379
40.85 1 0.995469 0.642342
40.9 1 0.97047 0.629305
40.95 1 0.945545 0.617293
